"Forecast Date","Vintage Date","Vintage","Station ID","Max Temp","Min Temp","Max Wet Bulb","Min Wet Bulb"
"01/06/2015","01/04/2015","Actual","BUF",53,30,51,28
"01/06/2015","01/04/2015","Actual","ELM",57,38,53,33
"01/06/2015","01/04/2015","Actual","HPN",53,39,51,38
"01/06/2015","01/04/2015","Actual","ISP",53,45,51,43
"01/06/2015","01/04/2015","Actual","JFK",54,43,52,42
"01/06/2015","01/04/2015","Actual","LGA",56,41,54,40
"01/06/2015","01/04/2015","Actual","MSS",42,19,40,19
"01/06/2015","01/04/2015","Actual","MSV",43,32,43,31
"01/06/2015","01/04/2015","Actual","PLB",44,27,41,26
"01/06/2015","01/04/2015","Actual","POU",50,34,47,33
"01/06/2015","01/04/2015","Actual","ROC",56,34,53,31
"01/06/2015","01/04/2015","Actual","SWF",48,32,46,32
"01/06/2015","01/04/2015","Actual","SYR",54,33,51,33
"01/06/2015","01/04/2015","Actual","UCA",48,36,45,34
"01/06/2015","01/05/2015","Actual","ALB",42,13,37,11
"01/06/2015","01/05/2015","Actual","ART",32,10,28,8
"01/06/2015","01/05/2015","Actual","BGM",34,9,31,7
"01/06/2015","01/05/2015","Actual","BUF",28,9,25,7
"01/06/2015","01/05/2015","Actual","ELM",38,13,34,11
"01/06/2015","01/05/2015","Actual","HPN",48,18,40,14
"01/06/2015","01/05/2015","Actual","ISP",51,21,45,16
"01/06/2015","01/05/2015","Actual","JFK",51,23,44,18
"01/06/2015","01/05/2015","Actual","LGA",51,22,42,17
"01/06/2015","01/05/2015","Actual","MSS",25,0,22,-1
"01/06/2015","01/05/2015","Actual","MSV",39,9,35,7
"01/06/2015","01/05/2015","Actual","PLB",36,5,33,3
"01/06/2015","01/05/2015","Actual","POU",49,18,41,13
"01/06/2015","01/05/2015","Actual","ROC",31,10,28,8
"01/06/2015","01/05/2015","Actual","SWF",46,14,42,11
"01/06/2015","01/05/2015","Actual","SYR",33,10,31,8
"01/06/2015","01/05/2015","Actual","UCA",34,10,32,8
"01/06/2015","01/06/2015","Forecast","ALB",22,12,17,9
"01/06/2015","01/06/2015","Forecast","ART",24,10,20,8
"01/06/2015","01/06/2015","Forecast","BGM",19,8,15,7
"01/06/2015","01/06/2015","Forecast","BUF",21,11,17,9
"01/06/2015","01/06/2015","Forecast","ELM",23,12,18,10
"01/06/2015","01/06/2015","Forecast","HPN",26,16,22,12
"01/06/2015","01/06/2015","Forecast","ISP",28,19,23,15
"01/06/2015","01/06/2015","Forecast","JFK",30,20,24,15
"01/06/2015","01/06/2015","Forecast","LGA",29,18,24,14
"01/06/2015","01/06/2015","Forecast","MSS",16,-1,14,-1
"01/06/2015","01/06/2015","Forecast","MSV",22,4,18,3
"01/06/2015","01/06/2015","Forecast","PLB",17,2,15,1
"01/06/2015","01/06/2015","Forecast","POU",25,16,20,13
"01/06/2015","01/06/2015","Forecast","ROC",23,13,18,10
"01/06/2015","01/06/2015","Forecast","SWF",23,14,19,11
"01/06/2015","01/06/2015","Forecast","SYR",22,13,18,10
"01/06/2015","01/06/2015","Forecast","UCA",18,8,15,7
"01/06/2015","01/07/2015","Forecast","ALB",20,-2,16,-4
"01/06/2015","01/07/2015","Forecast","ART",21,-7,19,-7
"01/06/2015","01/07/2015","Forecast","BGM",15,0,13,-2
"01/06/2015","01/07/2015","Forecast","BUF",17,5,14,3
"01/06/2015","01/07/2015","Forecast","ELM",18,4,15,2
"01/06/2015","01/07/2015","Forecast","HPN",24,8,20,5
"01/06/2015","01/07/2015","Forecast","ISP",28,10,21,8
"01/06/2015","01/07/2015","Forecast","JFK",29,13,24,10
"01/06/2015","01/07/2015","Forecast","LGA",28,14,22,10
"01/06/2015","01/07/2015","Forecast","MSS",15,-13,14,-14
"01/06/2015","01/07/2015","Forecast","MSV",18,1,14,-1
"01/06/2015","01/07/2015","Forecast","PLB",17,-9,15,-10
"01/06/2015","01/07/2015","Forecast","POU",24,6,19,3
"01/06/2015","01/07/2015","Forecast","ROC",19,4,16,2
"01/06/2015","01/07/2015","Forecast","SWF",22,5,18,2
"01/06/2015","01/07/2015","Forecast","SYR",19,1,17,0
"01/06/2015","01/07/2015","Forecast","UCA",16,-5,14,-6
"01/07/2015","01/04/2015","Actual","ALB",44,33,42,32
"01/07/2015","01/04/2015","Actual","ART",53,32,48,29
"01/07/2015","01/04/2015","Actual","BGM",50,35,48,32
"01/07/2015","01/04/2015","Actual","BUF",53,30,51,28
"01/07/2015","01/04/2015","Actual","ELM",57,38,53,33
"01/07/2015","01/04/2015","Actual","HPN",53,39,51,38
"01/07/2015","01/04/2015","Actual","ISP",53,45,51,43
"01/07/2015","01/04/2015","Actual","JFK",54,43,52,42
"01/07/2015","01/04/2015","Actual","LGA",56,41,54,40
"01/07/2015","01/04/2015","Actual","MSS",42,19,40,19
"01/07/2015","01/04/2015","Actual","MSV",43,32,43,31
"01/07/2015","01/04/2015","Actual","PLB",44,27,41,26
"01/07/2015","01/04/2015","Actual","POU",50,34,47,33
"01/07/2015","01/04/2015","Actual","ROC",56,34,53,31
"01/07/2015","01/04/2015","Actual","SWF",48,32,46,32
"01/07/2015","01/04/2015","Actual","SYR",54,33,51,33
"01/07/2015","01/04/2015","Actual","UCA",48,36,45,34
"01/07/2015","01/05/2015","Actual","ALB",42,13,37,11
"01/07/2015","01/05/2015","Actual","ART",32,10,28,8
"01/07/2015","01/05/2015","Actual","BGM",34,9,31,7
"01/07/2015","01/05/2015","Actual","BUF",28,9,25,7
"01/07/2015","01/05/2015","Actual","ELM",38,13,34,11
"01/07/2015","01/05/2015","Actual","HPN",48,18,40,14
"01/07/2015","01/05/2015","Actual","ISP",51,21,45,16
"01/07/2015","01/05/2015","Actual","JFK",51,23,44,18
"01/07/2015","01/05/2015","Actual","LGA",51,22,42,17
"01/07/2015","01/05/2015","Actual","MSS",25,0,22,-1
"01/07/2015","01/05/2015","Actual","MSV",39,9,35,7
"01/07/2015","01/05/2015","Actual","PLB",36,5,33,3
"01/07/2015","01/05/2015","Actual","POU",49,18,41,13
"01/07/2015","01/05/2015","Actual","ROC",31,10,28,8
"01/07/2015","01/05/2015","Actual","SWF",46,14,42,11
"01/07/2015","01/05/2015","Actual","SYR",33,10,31,8
"01/07/2015","01/05/2015","Actual","UCA",34,10,32,8
"01/07/2015","01/06/2015","Actual","ALB",18,11,16,9
"01/07/2015","01/06/2015","Actual","ART",21,10,19,8
"01/07/2015","01/06/2015","Actual","BGM",14,8,12,7
"01/07/2015","01/06/2015","Actual","BUF",18,10,15,8
"01/07/2015","01/06/2015","Actual","ELM",19,12,17,11
"01/07/2015","01/06/2015","Actual","HPN",19,16,17,13
"01/07/2015","01/06/2015","Actual","ISP",21,16,19,15
"01/07/2015","01/06/2015","Actual","JFK",23,20,20,15
"01/07/2015","01/06/2015","Actual","LGA",22,18,20,15
"01/07/2015","01/06/2015","Actual","MSS",17,-2,16,-3
"01/07/2015","01/06/2015","Actual","MSV",16,7,14,6
"01/07/2015","01/06/2015","Actual","PLB",16,2,14,1
"01/07/2015","01/06/2015","Actual","POU",21,16,18,13
"01/07/2015","01/06/2015","Actual","ROC",19,12,16,9
"01/07/2015","01/06/2015","Actual","SWF",18,12,17,11
"01/07/2015","01/06/2015","Actual","SYR",18,10,15,8
"01/07/2015","01/06/2015","Actual","UCA",17,8,15,7
"01/07/2015","01/07/2015","Forecast","ALB",18,-1,15,-3
"01/07/2015","01/07/2015","Forecast","ART",18,-8,16,-8
"01/07/2015","01/07/2015","Forecast","BGM",12,-1,10,-2
"01/07/2015","01/07/2015","Forecast","BUF",14,5,12,3
"01/07/2015","01/07/2015","Forecast","ELM",15,4,12,2
"01/07/2015","01/07/2015","Forecast","HPN",24,7,18,5
"01/07/2015","01/07/2015","Forecast","ISP",26,10,20,8
"01/07/2015","01/07/2015","Forecast","JFK",27,12,21,9
"01/07/2015","01/07/2015","Forecast","LGA",24,10,19,7
"01/07/2015","01/07/2015","Forecast","MSS",16,-14,15,-15
"01/07/2015","01/07/2015","Forecast","MSV",16,0,12,-2
"01/07/2015","01/07/2015","Forecast","PLB",15,-11,13,-11
"01/07/2015","01/07/2015","Forecast","POU",23,6,18,3
"01/07/2015","01/07/2015","Forecast","ROC",14,4,12,2
"01/07/2015","01/07/2015","Forecast","SWF",19,4,15,2
"01/07/2015","01/07/2015","Forecast","SYR",16,1,14,0
"01/07/2015","01/07/2015","Forecast","UCA",13,-5,11,-6
"01/07/2015","01/08/2015","Forecast","ALB",22,-3,17,-5
"01/07/2015","01/08/2015","Forecast","ART",24,-7,20,-7
"01/07/2015","01/08/2015","Forecast","BGM",18,-3,14,-4
"01/07/2015","01/08/2015","Forecast","BUF",19,6,15,4
"01/07/2015","01/08/2015","Forecast","ELM",21,5,16,3
"01/07/2015","01/08/2015","Forecast","HPN",21,5,16,3
"01/07/2015","01/08/2015","Forecast","ISP",22,8,19,5
"01/07/2015","01/08/2015","Forecast","JFK",26,10,20,8
"01/07/2015","01/08/2015","Forecast","LGA",24,9,18,6
"01/07/2015","01/08/2015","Forecast","MSS",16,-16,14,-16
"01/07/2015","01/08/2015","Forecast","MSV",19,0,14,-2
"01/07/2015","01/08/2015","Forecast","PLB",16,-16,14,-16
"01/07/2015","01/08/2015","Forecast","POU",24,3,18,1
"01/07/2015","01/08/2015","Forecast","ROC",22,5,17,3
"01/07/2015","01/08/2015","Forecast","SWF",22,3,17,1
"01/07/2015","01/08/2015","Forecast","SYR",22,1,17,0
"01/07/2015","01/08/2015","Forecast","UCA",17,-6,14,-7
"01/08/2015","01/05/2015","Actual","ALB",42,13,37,11
"01/08/2015","01/05/2015","Actual","ART",32,10,28,8
"01/08/2015","01/05/2015","Actual","BGM",34,9,31,7
"01/08/2015","01/05/2015","Actual","BUF",28,9,25,7
"01/08/2015","01/05/2015","Actual","ELM",38,13,34,11
"01/08/2015","01/05/2015","Actual","HPN",48,18,40,14
"01/08/2015","01/05/2015","Actual","ISP",51,21,45,16
"01/08/2015","01/05/2015","Actual","JFK",51,23,44,18
"01/08/2015","01/05/2015","Actual","LGA",51,22,42,17
"01/08/2015","01/05/2015","Actual","MSS",25,0,22,-1
"01/08/2015","01/05/2015","Actual","MSV",39,9,35,7
"01/08/2015","01/05/2015","Actual","PLB",36,5,33,3
"01/08/2015","01/05/2015","Actual","POU",49,18,41,13
"01/08/2015","01/05/2015","Actual","ROC",31,10,28,8
"01/08/2015","01/05/2015","Actual","SWF",46,14,42,11
"01/08/2015","01/05/2015","Actual","SYR",33,10,31,8
"01/08/2015","01/05/2015","Actual","UCA",34,10,32,8
"01/08/2015","01/06/2015","Actual","ALB",18,11,16,9
"01/08/2015","01/06/2015","Actual","ART",21,10,19,8
"01/08/2015","01/06/2015","Actual","BGM",14,8,12,7
"01/08/2015","01/06/2015","Actual","BUF",18,10,15,8
"01/08/2015","01/06/2015","Actual","ELM",19,12,17,11
"01/08/2015","01/06/2015","Actual","HPN",19,16,17,13
"01/08/2015","01/06/2015","Actual","ISP",21,16,19,15
"01/08/2015","01/06/2015","Actual","JFK",23,20,20,15
"01/08/2015","01/06/2015","Actual","LGA",22,18,20,15
"01/08/2015","01/06/2015","Actual","MSS",17,-2,16,-3
"01/08/2015","01/06/2015","Actual","MSV",16,7,14,6
"01/08/2015","01/06/2015","Actual","PLB",16,2,14,1
"01/08/2015","01/06/2015","Actual","POU",21,16,18,13
"01/08/2015","01/06/2015","Actual","ROC",19,12,16,9
"01/08/2015","01/06/2015","Actual","SWF",18,12,17,11
"01/08/2015","01/06/2015","Actual","SYR",18,10,15,8
"01/08/2015","01/06/2015","Actual","UCA",17,8,15,7
"01/08/2015","01/07/2015","Actual","ALB",21,-1,16,-3
"01/08/2015","01/07/2015","Actual","ART",21,-22,18,-22
"01/08/2015","01/07/2015","Actual","BGM",12,-1,11,-2
"01/08/2015","01/07/2015","Actual","BUF",17,2,14,0
"01/08/2015","01/07/2015","Actual","ELM",16,2,14,0
"01/08/2015","01/07/2015","Actual","HPN",22,7,17,4
"01/08/2015","01/07/2015","Actual","ISP",25,10,19,7
"01/08/2015","01/07/2015","Actual","JFK",25,10,20,7
"01/08/2015","01/07/2015","Actual","LGA",25,10,20,8
"01/08/2015","01/07/2015","Actual","MSS",16,-13,15,-13
"01/08/2015","01/07/2015","Actual","MSV",14,0,11,-2
"01/08/2015","01/07/2015","Actual","PLB",15,-11,13,-11
"01/08/2015","01/07/2015","Actual","POU",24,9,18,6
"01/08/2015","01/07/2015","Actual","ROC",16,3,15,2
"01/08/2015","01/07/2015","Actual","SWF",21,5,17,3
"01/08/2015","01/07/2015","Actual","SYR",15,-1,14,-1
"01/08/2015","01/07/2015","Actual","UCA",14,-6,13,-6
"01/08/2015","01/08/2015","Forecast","ALB",21,-6,16,-6
"01/08/2015","01/08/2015","Forecast","ART",23,-18,19,-18
"01/08/2015","01/08/2015","Forecast","BGM",16,-3,12,-3
"01/08/2015","01/08/2015","Forecast","BUF",18,7,14,5
"01/08/2015","01/08/2015","Forecast","ELM",19,3,14,2
"01/08/2015","01/08/2015","Forecast","HPN",21,5,16,3
"01/08/2015","01/08/2015","Forecast","ISP",23,7,18,5
"01/08/2015","01/08/2015","Forecast","JFK",24,9,19,6
"01/08/2015","01/08/2015","Forecast","LGA",23,8,18,6
"01/08/2015","01/08/2015","Forecast","MSS",16,-17,14,-17
"01/08/2015","01/08/2015","Forecast","MSV",18,-3,14,-3
"01/08/2015","01/08/2015","Forecast","PLB",17,-13,14,-14
"01/08/2015","01/08/2015","Forecast","POU",22,4,17,2
"01/08/2015","01/08/2015","Forecast","ROC",21,6,17,5
"01/08/2015","01/08/2015","Forecast","SWF",21,1,16,0
"01/08/2015","01/08/2015","Forecast","SYR",20,-2,16,-2
"01/08/2015","01/08/2015","Forecast","UCA",17,-12,14,-12
"01/08/2015","01/09/2015","Forecast","ALB",29,15,23,12
"01/08/2015","01/09/2015","Forecast","ART",24,15,21,13
"01/08/2015","01/09/2015","Forecast","BGM",20,11,16,9
"01/08/2015","01/09/2015","Forecast","BUF",20,11,18,9
"01/08/2015","01/09/2015","Forecast","ELM",23,14,19,11
"01/08/2015","01/09/2015","Forecast","HPN",32,17,25,14
"01/08/2015","01/09/2015","Forecast","ISP",34,20,27,17
"01/08/2015","01/09/2015","Forecast","JFK",35,22,28,19
"01/08/2015","01/09/2015","Forecast","LGA",34,20,26,17
"01/08/2015","01/09/2015","Forecast","MSS",20,7,18,6
"01/08/2015","01/09/2015","Forecast","MSV",27,11,21,9
"01/08/2015","01/09/2015","Forecast","PLB",24,11,20,10
"01/08/2015","01/09/2015","Forecast","POU",32,16,25,13
"01/08/2015","01/09/2015","Forecast","ROC",21,14,18,11
"01/08/2015","01/09/2015","Forecast","SWF",30,15,24,12
"01/08/2015","01/09/2015","Forecast","SYR",23,14,19,12
"01/08/2015","01/09/2015","Forecast","UCA",21,12,18,10
"01/09/2015","01/06/2015","Actual","ALB",18,11,16,9
"01/09/2015","01/06/2015","Actual","ART",21,10,19,8
"01/09/2015","01/06/2015","Actual","BGM",14,8,12,7
"01/09/2015","01/06/2015","Actual","BUF",18,10,15,8
"01/09/2015","01/06/2015","Actual","ELM",19,12,17,11
"01/09/2015","01/06/2015","Actual","HPN",19,16,17,13
"01/09/2015","01/06/2015","Actual","ISP",21,16,19,15
"01/09/2015","01/06/2015","Actual","JFK",23,20,20,15
"01/09/2015","01/06/2015","Actual","LGA",22,18,20,15
"01/09/2015","01/06/2015","Actual","MSS",17,-2,16,-3
"01/09/2015","01/06/2015","Actual","MSV",16,7,14,6
"01/09/2015","01/06/2015","Actual","PLB",16,2,14,1
"01/09/2015","01/06/2015","Actual","POU",21,16,18,13
"01/09/2015","01/06/2015","Actual","ROC",19,12,16,9
"01/09/2015","01/06/2015","Actual","SWF",18,12,17,11
"01/09/2015","01/06/2015","Actual","SYR",18,10,15,8
"01/09/2015","01/06/2015","Actual","UCA",17,8,15,7
"01/09/2015","01/07/2015","Actual","ALB",21,-1,16,-3
"01/09/2015","01/07/2015","Actual","ART",21,-22,18,-22
"01/09/2015","01/07/2015","Actual","BGM",12,-1,11,-2
"01/09/2015","01/07/2015","Actual","BUF",17,2,14,0
"01/09/2015","01/07/2015","Actual","ELM",16,2,14,0
"01/09/2015","01/07/2015","Actual","HPN",22,7,17,4
"01/09/2015","01/07/2015","Actual","ISP",25,10,19,7
"01/09/2015","01/07/2015","Actual","JFK",25,10,20,7
"01/09/2015","01/07/2015","Actual","LGA",25,10,20,8
"01/09/2015","01/07/2015","Actual","MSS",16,-13,15,-13
"01/09/2015","01/07/2015","Actual","MSV",14,0,11,-2
"01/09/2015","01/07/2015","Actual","PLB",15,-11,13,-11
"01/09/2015","01/07/2015","Actual","POU",24,9,18,6
"01/09/2015","01/07/2015","Actual","ROC",16,3,15,2
"01/09/2015","01/07/2015","Actual","SWF",21,5,17,3
"01/09/2015","01/07/2015","Actual","SYR",15,-1,14,-1
"01/09/2015","01/07/2015","Actual","UCA",14,-6,13,-6
"01/09/2015","01/08/2015","Actual","ALB",20,-6,15,-7
"01/09/2015","01/08/2015","Actual","ART",21,-27,19,-27
"01/09/2015","01/08/2015","Actual","BGM",12,-4,9,-5
"01/09/2015","01/08/2015","Actual","BUF",15,5,13,4
"01/09/2015","01/08/2015","Actual","ELM",18,-2,14,-3
"01/09/2015","01/08/2015","Actual","HPN",20,5,15,3
"01/09/2015","01/08/2015","Actual","ISP",21,8,16,5
"01/09/2015","01/08/2015","Actual","JFK",22,9,17,6
"01/09/2015","01/08/2015","Actual","LGA",20,8,15,6
"01/09/2015","01/08/2015","Actual","MSS",18,-18,17,-18
"01/09/2015","01/08/2015","Actual","MSV",14,-4,11,-5
"01/09/2015","01/08/2015","Actual","PLB",15,-13,13,-13
"01/09/2015","01/08/2015","Actual","POU",22,6,17,4
"01/09/2015","01/08/2015","Actual","ROC",17,4,14,3
"01/09/2015","01/08/2015","Actual","SWF",19,3,15,2
"01/09/2015","01/08/2015","Actual","SYR",17,-6,14,-6
"01/09/2015","01/08/2015","Actual","UCA",16,-10,13,-10
"01/09/2015","01/09/2015","Forecast","ALB",29,13,23,11
"01/09/2015","01/09/2015","Forecast","ART",24,16,20,14
"01/09/2015","01/09/2015","Forecast","BGM",20,11,16,9
"01/09/2015","01/09/2015","Forecast","BUF",19,11,17,9
"01/09/2015","01/09/2015","Forecast","ELM",23,13,19,10
"01/09/2015","01/09/2015","Forecast","HPN",32,19,25,16
"01/09/2015","01/09/2015","Forecast","ISP",35,22,28,18
"01/09/2015","01/09/2015","Forecast","JFK",34,24,27,20
"01/09/2015","01/09/2015","Forecast","LGA",33,22,27,18
"01/09/2015","01/09/2015","Forecast","MSS",20,7,18,5
"01/09/2015","01/09/2015","Forecast","MSV",26,10,21,9
"01/09/2015","01/09/2015","Forecast","PLB",24,13,20,11
"01/09/2015","01/09/2015","Forecast","POU",32,18,25,15
"01/09/2015","01/09/2015","Forecast","ROC",20,14,17,12
"01/09/2015","01/09/2015","Forecast","SWF",30,16,24,13
"01/09/2015","01/09/2015","Forecast","SYR",24,14,20,12
"01/09/2015","01/09/2015","Forecast","UCA",21,12,18,10
"01/09/2015","01/10/2015","Forecast","ALB",20,9,15,7
"01/09/2015","01/10/2015","Forecast","ART",22,9,18,7
"01/09/2015","01/10/2015","Forecast","BGM",14,4,11,3
"01/09/2015","01/10/2015","Forecast","BUF",18,5,15,4
"01/09/2015","01/10/2015","Forecast","ELM",18,7,14,5
"01/09/2015","01/10/2015","Forecast","HPN",23,13,17,11
"01/09/2015","01/10/2015","Forecast","ISP",25,16,19,13
"01/09/2015","01/10/2015","Forecast","JFK",24,18,20,14
"01/09/2015","01/10/2015","Forecast","LGA",26,16,19,13
"01/09/2015","01/10/2015","Forecast","MSS",15,0,12,0
"01/09/2015","01/10/2015","Forecast","MSV",18,5,13,3
"01/09/2015","01/10/2015","Forecast","PLB",17,6,13,5
"01/09/2015","01/10/2015","Forecast","POU",24,11,18,9
"01/09/2015","01/10/2015","Forecast","ROC",18,5,15,4
"01/09/2015","01/10/2015","Forecast","SWF",20,10,15,8
"01/09/2015","01/10/2015","Forecast","SYR",17,7,13,5
"01/09/2015","01/10/2015","Forecast","UCA",15,6,12,5
"01/10/2015","01/07/2015","Actual","ALB",21,-1,16,-3
"01/10/2015","01/07/2015","Actual","ART",21,-22,18,-22
"01/10/2015","01/07/2015","Actual","BGM",12,-1,11,-2
"01/10/2015","01/07/2015","Actual","BUF",17,2,14,0
"01/10/2015","01/07/2015","Actual","ELM",16,2,14,0
"01/10/2015","01/07/2015","Actual","HPN",22,7,17,4
"01/10/2015","01/07/2015","Actual","ISP",25,10,19,7
"01/10/2015","01/07/2015","Actual","JFK",25,10,20,7
"01/10/2015","01/07/2015","Actual","LGA",25,10,20,8
"01/10/2015","01/07/2015","Actual","MSS",16,-13,15,-13
"01/10/2015","01/07/2015","Actual","MSV",14,0,11,-2
"01/10/2015","01/07/2015","Actual","PLB",15,-11,13,-11
"01/10/2015","01/07/2015","Actual","POU",24,9,18,6
"01/10/2015","01/07/2015","Actual","ROC",16,3,15,2
"01/10/2015","01/07/2015","Actual","SWF",21,5,17,3
"01/10/2015","01/07/2015","Actual","SYR",15,-1,14,-1
"01/10/2015","01/07/2015","Actual","UCA",14,-6,13,-6
"01/10/2015","01/08/2015","Actual","ALB",20,-6,15,-7
"01/10/2015","01/08/2015","Actual","ART",21,-27,19,-27
"01/10/2015","01/08/2015","Actual","BGM",12,-4,9,-5
"01/10/2015","01/08/2015","Actual","BUF",15,5,13,4
"01/10/2015","01/08/2015","Actual","ELM",18,-2,14,-3
"01/10/2015","01/08/2015","Actual","HPN",20,5,15,3
"01/10/2015","01/08/2015","Actual","ISP",21,8,16,5
"01/10/2015","01/08/2015","Actual","JFK",22,9,17,6
"01/10/2015","01/08/2015","Actual","LGA",20,8,15,6
"01/10/2015","01/08/2015","Actual","MSS",18,-18,17,-18
"01/10/2015","01/08/2015","Actual","MSV",14,-4,11,-5
"01/10/2015","01/08/2015","Actual","PLB",15,-13,13,-13
"01/10/2015","01/08/2015","Actual","POU",22,6,17,4
"01/10/2015","01/08/2015","Actual","ROC",17,4,14,3
"01/10/2015","01/08/2015","Actual","SWF",19,3,15,2
"01/10/2015","01/08/2015","Actual","SYR",17,-6,14,-6
"01/10/2015","01/08/2015","Actual","UCA",16,-10,13,-10
"01/10/2015","01/09/2015","Actual","ALB",28,13,22,11
"01/10/2015","01/09/2015","Actual","ART",24,16,20,13
"01/10/2015","01/09/2015","Actual","BGM",20,11,17,8
"01/10/2015","01/09/2015","Actual","BUF",19,10,17,8
"01/10/2015","01/09/2015","Actual","ELM",24,14,20,11
"01/10/2015","01/09/2015","Actual","HPN",30,15,24,11
"01/10/2015","01/09/2015","Actual","ISP",34,18,27,14
"01/10/2015","01/09/2015","Actual","JFK",33,20,26,16
"01/10/2015","01/09/2015","Actual","LGA",32,18,26,14
"01/10/2015","01/09/2015","Actual","MSS",22,11,18,8
"01/10/2015","01/09/2015","Actual","MSV",23,9,20,7
"01/10/2015","01/09/2015","Actual","PLB",23,13,20,11
"01/10/2015","01/09/2015","Actual","POU",31,17,25,13
"01/10/2015","01/09/2015","Actual","ROC",22,13,18,11
"01/10/2015","01/09/2015","Actual","SWF",28,12,23,10
"01/10/2015","01/09/2015","Actual","SYR",22,14,19,12
"01/10/2015","01/09/2015","Actual","UCA",21,14,18,11
"01/10/2015","01/10/2015","Forecast","ALB",21,10,16,8
"01/10/2015","01/10/2015","Forecast","ART",22,11,18,9
"01/10/2015","01/10/2015","Forecast","BGM",15,4,11,3
"01/10/2015","01/10/2015","Forecast","BUF",17,6,14,4
"01/10/2015","01/10/2015","Forecast","ELM",18,4,14,3
"01/10/2015","01/10/2015","Forecast","HPN",24,14,18,11
"01/10/2015","01/10/2015","Forecast","ISP",25,16,19,13
"01/10/2015","01/10/2015","Forecast","JFK",26,18,20,14
"01/10/2015","01/10/2015","Forecast","LGA",23,17,18,14
"01/10/2015","01/10/2015","Forecast","MSS",16,3,14,2
"01/10/2015","01/10/2015","Forecast","MSV",18,6,13,4
"01/10/2015","01/10/2015","Forecast","PLB",18,7,14,6
"01/10/2015","01/10/2015","Forecast","POU",22,13,17,10
"01/10/2015","01/10/2015","Forecast","ROC",18,4,14,3
"01/10/2015","01/10/2015","Forecast","SWF",21,9,16,7
"01/10/2015","01/10/2015","Forecast","SYR",16,7,13,5
"01/10/2015","01/10/2015","Forecast","UCA",16,5,12,4
"01/10/2015","01/11/2015","Forecast","ALB",29,9,23,7
"01/10/2015","01/11/2015","Forecast","ART",29,14,25,12
"01/10/2015","01/11/2015","Forecast","BGM",29,8,23,6
"01/10/2015","01/11/2015","Forecast","BUF",30,14,27,12
"01/10/2015","01/11/2015","Forecast","ELM",32,2,25,2
"01/10/2015","01/11/2015","Forecast","HPN",32,13,25,10
"01/10/2015","01/11/2015","Forecast","ISP",35,15,30,12
"01/10/2015","01/11/2015","Forecast","JFK",36,18,31,15
